userid,score,City,Gender,Age,Objects,Balance,Products,estimated_salary
15653794,702,Ростов Великий,Ж,60,5,138597.54,2,41536.59
15673149,608,Ярославль,Ж,41,5,,2,72462.25
15678678,576,Ярославль,М,40,9,,2,112465.19
15691594,666,Ярославль,Ж,27,1,85225.21,1,64511.44
15853468,730,Ярославль,Ж,36,8,148749.29,2,91830.75
15748184,647,Ростов Великий,М,52,7,130013.12,1,190806.36
15773224,516,Рыбинск,Ж,27,1,,1,112311.15
15663179,711,Ярославль,Ж,81,6,,2,72276.24
15783814,736,Ярославль,М,54,7,111729.47,2,84920.49
15795897,768,Ярославль,Ж,36,5,180169.44,2,17348.56
15754132,427,Рыбинск,М,40,8,,2,82870.75
15636235,686,Рыбинск,Ж,47,6,,1,32080.69
15621925,690,Ярославль,Ж,42,5,,2,120512.08
15786281,647,Рыбинск,Ж,29,2,,2,179032.68
15834052,714,Ярославль,М,35,3,,2,95623.28
15650982,736,Ростов Великий,Ж,36,8,103914.17,1,110035.88
15719262,608,Ярославль,Ж,34,4,88772.87,1,168822.01
15856647,809,Ярославль,Ж,39,5,,1,77705.75
15672931,745,Ярославль,Ж,40,6,131184.67,1,49815.62
15778986,781,Ярославль,М,38,2,117810.79,1,65632.33
15714070,527,Ярославль,М,31,4,,1,169361.89
15616905,595,Ростов Великий,Ж,32,0,92466.21,1,4721.3
15761575,850,Ростов Великий,Ж,38,2,102741.15,2,23974.85
15805067,569,Ярославль,М,37,9,178755.84,1,199929.17
15649637,728,Ярославль,М,43,7,,2,40023.7
15756295,473,Ростов Великий,Ж,32,5,146602.25,2,72946.95
15811617,738,Ярославль,М,29,2,,2,170421.13
15785811,659,Ярославль,М,35,6,,2,58879.11
15703716,597,Рыбинск,М,38,6,115702.67,2,25059.05
15853678,445,Ростов Великий,Ж,61,2,137655.31,1,29909.84
15771098,671,Ярославль,Ж,29,3,,2,158043.11
15726075,656,Рыбинск,Ж,34,6,59877.33,1,14032.62
15728212,658,Ярославль,М,31,5,100082.14,1,49809.88
15706386,698,Ростов Великий,М,52,10,107304.39,3,28806.32
15660170,655,Рыбинск,М,38,9,,1,90490.33
15665206,772,Рыбинск,М,41,10,96032.22,1,75825.57
15746418,681,Рыбинск,М,33,10,,1,158336.36
15770127,688,Ростов Великий,М,29,9,144553.5,2,143454.95
15753798,633,Ростов Великий,М,40,5,86172.81,2,117279.49
15610075,735,Ярославль,М,73,9,,1,114283.33
15803398,521,Ростов Великий,Ж,29,2,87212.8,1,994.86
15648473,541,Ярославль,М,36,5,,2,124795.84
15735713,612,Ростов Великий,Ж,36,2,130700.92,2,77592.8
15714818,562,Ярославль,М,62,3,,2,105986.01
15643016,703,Ярославль,Ж,32,6,,2,33606.52
15846788,710,Рыбинск,М,23,6,,2,134188.11
15618801,731,Рыбинск,Ж,40,5,171325.98,1,159718.27
15839574,703,Рыбинск,М,58,4,92930.92,1,85148.78
15736262,618,Ярославль,Ж,40,0,,1,119059.13
15791331,689,Ярославль,Ж,29,1,77556.79,2,122998.26
15721765,718,Ярославль,М,33,7,102874.28,1,117841.06
15796375,608,Ярославль,М,37,5,146093.39,2,160593.41
15646874,749,Рыбинск,М,34,2,,1,174189.04
15708831,753,Рыбинск,М,51,4,79811.72,2,68260.27
15686223,630,Рыбинск,М,39,10,105473.74,1,58854.88
15806769,693,Ростов Великий,Ж,43,1,121927.92,1,87994.95
15790024,838,Рыбинск,Ж,40,6,61671.19,1,150659.35
15833335,756,Ростов Великий,Ж,39,5,149363.12,2,109098.39
15780441,775,Ярославль,Ж,27,4,152309.37,1,104112.0
15779930,635,Ярославль,Ж,33,5,,2,122949.71
15769512,705,Рыбинск,М,36,1,111629.29,1,21807.16
15847093,481,Ярославль,М,40,3,,1,32319.93
15707168,727,Рыбинск,Ж,49,7,96296.78,1,190457.87
15731720,595,Ярославль,М,20,4,95830.43,1,177738.98
15625762,535,Ярославль,Ж,38,0,135919.33,1,80425.65
15814404,578,Ярославль,М,59,10,185966.64,1,9445.42
15822640,597,Ярославль,Ж,29,5,,2,174825.57
15827059,449,Ярославль,Ж,21,7,,2,175743.92
15799013,850,Ростов Великий,Ж,43,8,92244.83,2,54949.73
15706048,494,Ярославль,Ж,35,9,112727.06,2,183752.91
15835933,676,Ярославль,Ж,34,8,100359.54,1,46038.28
15774199,818,Ростов Великий,М,43,10,105301.5,1,78941.59
15664504,712,Рыбинск,М,45,6,112994.65,1,198398.68
15734059,672,Ростов Великий,М,40,4,89025.88,2,188892.19
15824062,636,Ярославль,М,35,9,95478.17,1,169286.74
15638376,698,Ярославль,М,37,8,,2,145004.39
15857067,597,Ростов Великий,Ж,43,7,119127.46,2,55809.92
15644766,717,Ярославль,М,28,4,128206.79,1,54272.12
15790710,614,Ярославль,М,49,1,,2,192440.54
15654051,708,Ростов Великий,Ж,23,4,71433.08,1,103697.57
15679713,507,Ростов Великий,М,36,9,118214.32,3,119110.03
15733073,581,Ярославль,Ж,27,5,102258.11,2,194681.6
15723402,579,Рыбинск,Ж,39,2,151963.26,2,158948.63
15722287,504,Рыбинск,Ж,46,2,163764.84,1,165122.55
15821651,737,Ярославль,Ж,32,7,128551.36,2,189402.71
15611585,540,Рыбинск,Ж,31,10,118158.74,1,158027.57
15790498,609,Ярославль,М,32,7,118520.41,1,3815.48
15796415,778,Ярославль,М,24,4,,2,162809.2
15792785,621,Ярославль,М,40,10,163823.37,1,89519.47
15648833,665,Ростов Великий,М,63,7,104469.58,1,25165.36
15845104,608,Ярославль,Ж,47,6,,1,126012.57
15810224,680,Рыбинск,М,36,7,,2,20109.21
15712682,663,Ростов Великий,Ж,46,2,141726.88,1,58257.23
15654839,627,Ростов Великий,Ж,35,2,137852.96,1,172269.21
15688089,607,Ярославль,М,26,1,,1,29818.2
15692754,681,Ярославль,Ж,43,8,154100.3,1,114659.81
15701738,766,Ярославль,Ж,45,6,,2,147184.74
15658764,694,Ярославль,М,30,2,,3,15039.41
15703211,411,Ярославль,Ж,54,9,,1,76621.49
15695351,742,Ярославль,М,39,8,140004.96,1,92985.78
15696308,673,Рыбинск,М,43,8,127132.96,1,6009.27
15670795,529,Ярославль,М,61,1,,2,191370.97
15746149,519,Ярославль,Ж,38,7,125328.56,1,188225.67
15653169,573,Ярославль,М,35,9,,2,11743.89
15813284,453,Ростов Великий,Ж,28,3,139986.65,1,136846.75
15688373,798,Ростов Великий,Ж,39,6,119787.76,1,164248.33
15633624,693,Рыбинск,Ж,34,10,107556.06,2,154631.35
15611062,637,Ярославль,Ж,44,2,,2,149665.65
15698104,672,Ярославль,М,47,1,,1,91574.92
15708315,597,Ярославль,Ж,28,0,142705.95,1,127233.39
15718827,543,Ярославль,М,42,7,,1,56650.47
15759720,695,Рыбинск,Ж,56,4,,2,84644.76
15757814,584,Ярославль,М,35,6,161613.94,2,148238.16
15612188,652,Ростов Великий,Ж,58,3,116353.2,2,193502.9
15671599,601,Ярославль,М,38,4,60013.81,1,38020.05
15820928,628,Рыбинск,М,28,4,,2,176750.81
15836459,607,Ростов Великий,М,32,9,144272.07,2,176580.63
15841679,646,Ярославль,Ж,46,8,,2,133059.15
15807444,572,Ярославль,М,30,6,117696.67,1,100843.82
15833776,801,Рыбинск,М,58,1,79954.61,2,30484.19
15674248,597,Ярославль,Ж,26,8,149989.39,1,42330.58
15682842,613,Ярославль,М,40,7,124339.9,1,193309.58
15753051,529,Ростов Великий,М,29,4,135759.4,1,112813.79
15814271,794,Рыбинск,Ж,37,9,,2,68008.85
15654683,557,Ярославль,М,34,3,83074.0,1,132673.22
15713002,499,Ярославль,Ж,28,4,141792.61,1,22001.91
15651819,544,Ярославль,Ж,26,6,,1,100200.4
15610659,739,Ярославль,Ж,30,6,,1,122604.44
15830919,458,Ростов Великий,Ж,43,1,106870.12,2,100564.37
15778518,528,Ярославль,М,31,9,120962.59,1,5419.31
15817137,773,Рыбинск,М,51,4,,2,123587.83
15780707,646,Ярославль,Ж,30,5,,2,13935.32
15801486,564,Ярославль,М,31,0,110527.17,1,87060.77
15654503,624,Ростов Великий,Ж,52,0,133723.43,1,4859.59
15686506,682,Ярославль,Ж,52,5,112670.48,1,21085.17
15787453,726,Ярославль,Ж,44,2,,2,26733.86
15613417,560,Ярославль,М,24,1,116084.32,1,89734.7
15835386,382,Рыбинск,М,36,0,,1,179540.73
15648267,457,Рыбинск,Ж,38,6,,2,173219.09
15648075,673,Ярославль,Ж,37,10,,2,37411.35
15714952,584,Ярославль,Ж,40,4,82441.75,1,80852.11
15855629,629,Ярославль,Ж,39,10,,2,43174.49
15666916,584,Ростов Великий,Ж,37,10,134171.8,4,70927.11
15744100,724,Ярославль,М,30,10,,2,54265.55
15805324,644,Ярославль,М,31,5,,2,41872.17
15849054,676,Ростов Великий,Ж,48,2,124442.38,1,15068.53
15755332,499,Ярославль,М,31,4,,1,25950.49
15643135,598,Ярославль,М,60,4,,1,197727.14
15618952,655,Ростов Великий,Ж,37,4,108862.76,1,79555.08
15663486,559,Ярославль,М,28,3,141099.43,1,15607.27
15666225,543,Ярославль,Ж,67,0,128843.67,1,134612.48
15710680,679,Ярославль,М,39,0,86843.61,1,159830.58
15627664,594,Ростов Великий,Ж,32,4,120074.97,2,162961.79
15822649,586,Ярославль,М,27,5,130231.8,2,192427.16
15687713,776,Ярославль,Ж,31,5,,2,92647.94
15792415,699,Ярославль,М,39,2,109724.38,1,180022.39
15671746,847,Ростов Великий,Ж,35,5,111743.43,1,183584.14
15811201,582,Ростов Великий,М,35,8,121309.17,2,28750.67
15810517,648,Ярославль,М,38,10,82697.28,1,74846.67
15678100,618,Ярославль,Ж,49,9,44301.43,3,89729.3
15764740,543,Ярославль,Ж,31,4,138317.94,1,61843.73
15808780,642,Ростов Великий,М,49,4,120688.61,1,24770.22
15629416,462,Ярославль,М,27,4,176913.52,1,80587.27
15678124,640,Рыбинск,М,47,6,89047.14,1,116286.25
15697911,740,Ростов Великий,М,40,4,114318.78,2,129333.69
15681869,773,Ярославль,Ж,50,4,,2,129372.94
15842389,583,Ростов Великий,Ж,32,7,94753.55,2,18149.03
15766608,589,Рыбинск,Ж,46,10,,2,168369.37
15818363,509,Ярославль,М,35,8,,2,67431.28
15673440,612,Ростов Великий,М,32,9,106520.73,2,177092.16
15858270,505,Рыбинск,М,37,0,134006.39,1,93736.69
15739985,546,Ростов Великий,Ж,25,3,132837.7,1,131647.31
15724052,681,Ярославль,Ж,41,0,120549.29,2,175722.31
15725259,762,Ярославль,М,20,1,139432.55,1,85606.83
15692980,786,Рыбинск,М,29,7,80895.44,2,64945.57
15691374,629,Рыбинск,М,34,6,,2,190347.72
15838483,787,Рыбинск,Ж,39,7,171646.76,1,100791.36
15650066,713,Рыбинск,М,42,0,109121.71,1,167873.49
15666749,541,Ярославль,Ж,39,6,109844.81,1,25289.23
15843541,451,Ярославль,Ж,31,7,140931.82,1,20388.77
15710057,644,Рыбинск,М,49,10,,2,145089.64
15643852,686,Ярославль,М,32,6,,2,179093.26
15664769,847,Ростов Великий,Ж,41,3,101543.51,4,16025.17
15801187,765,Ростов Великий,М,37,7,102708.77,1,9087.81
15731425,678,Ростов Великий,Ж,37,8,149000.91,2,21472.42
15695410,539,Ярославль,М,20,0,83459.86,1,146752.67
15849063,800,Ярославль,Ж,40,3,75893.11,2,132562.23
15692354,799,Ростов Великий,Ж,39,7,167395.6,2,139537.43
15719853,629,Ярославль,Ж,61,6,,2,133672.61
15794181,734,Ростов Великий,Ж,52,6,71283.09,2,38984.37
15792405,542,Ярославль,Ж,31,3,,2,115217.59
15699087,414,Рыбинск,М,60,3,,2,93844.82
15710174,675,Ярославль,Ж,38,1,104016.88,1,22068.83
15725009,683,Ярославль,Ж,38,5,127616.56,1,123846.07
15623648,748,Ярославль,М,32,5,154737.88,2,172638.13
15827919,596,Рыбинск,М,29,2,,2,1591.19
15748119,642,Ярославль,М,35,4,125476.31,1,91775.51
15755639,499,Ярославль,Ж,21,3,176511.08,1,153920.22
15817021,649,Рыбинск,Ж,47,8,110783.28,1,71420.16
15625874,739,Ярославль,М,42,2,141642.92,2,172149.76
15782896,616,Ярославль,М,31,1,,2,54706.75
15836161,560,Рыбинск,Ж,33,9,,1,183358.21
15792001,427,Ростов Великий,М,42,1,75681.52,1,57098.0
15666725,435,Ярославль,М,54,3,,1,156910.46
15647568,633,Ярославль,М,29,7,,1,130224.73
15627316,443,Ярославль,М,35,6,161111.45,1,13946.66
15616590,727,Ярославль,М,62,5,,2,38652.96
15657583,674,Ярославль,Ж,45,6,72494.69,1,140041.78
15722702,661,Ярославль,Ж,31,3,133964.3,1,166187.1
15842171,619,Рыбинск,М,34,1,,1,139919.38
15794922,562,Ярославль,Ж,27,3,,2,28137.03
15748280,633,Ярославль,М,61,3,157201.48,1,50368.63
15756368,551,Рыбинск,Ж,48,5,95679.29,1,94978.1
15629259,720,Ростов Великий,Ж,29,7,106230.92,1,69903.93
15651912,688,Ярославль,Ж,32,5,,2,177607.77
15812044,635,Ростов Великий,Ж,36,9,81231.85,2,196731.08
15719546,561,Ярославль,Ж,31,1,81480.27,2,65234.6
15677327,850,Ярославль,М,33,8,73059.38,1,186281.0
15722540,636,Ярославль,М,36,5,117559.05,2,111573.3
15720500,461,Ростов Великий,Ж,74,1,186445.31,2,196767.83
15614653,771,Ростов Великий,Ж,38,5,137657.71,2,72985.61
15617344,713,Ярославль,М,36,8,133889.35,1,143265.65
15783604,658,Ростов Великий,Ж,45,9,134562.8,1,159268.67
15745178,586,Ростов Великий,Ж,56,9,100781.75,2,54448.41
15742533,737,Ярославль,М,30,8,174356.13,1,31928.5
15690783,742,Ростов Великий,М,27,5,190125.43,2,21793.59
15809562,824,Ярославль,М,26,7,146266.0,1,21903.62
15634364,701,Ростов Великий,М,41,9,164046.1,1,49405.93
15626593,623,Рыбинск,Ж,43,4,123536.52,2,154908.52
15795270,744,Ярославль,М,36,10,,2,182867.84
15784139,698,Рыбинск,Ж,38,1,171848.38,1,16957.45
15826325,616,Ярославль,М,40,9,,2,93717.55
15640782,662,Ярославль,Ж,39,5,139562.05,2,61636.22
15686066,594,Ярославль,М,37,2,,2,95864.5
15723141,685,Ярославль,М,40,2,168001.34,2,167400.29
15771419,742,Ярославль,М,27,0,,2,131534.96
15664380,678,Ростов Великий,М,83,6,123356.63,1,92934.41
15775768,651,Рыбинск,М,47,2,,2,119808.64
15651117,585,Ростов Великий,М,50,2,125845.66,1,9439.31
15701682,579,Ростов Великий,М,40,10,45408.85,2,18732.91
15800648,722,Ростов Великий,Ж,37,0,125977.81,1,160162.42
15688107,613,Ростов Великий,Ж,51,7,147262.11,1,53630.9
15695846,694,Ярославль,М,42,8,133767.19,1,36405.21
15809091,550,Ростов Великий,М,49,0,108806.96,3,61446.92
15627985,741,Ярославль,М,42,6,106036.52,1,194686.78
15654522,668,Рыбинск,Ж,69,9,,1,134483.07
15618222,529,Ярославль,Ж,27,1,,2,37769.98
15822951,636,Ярославль,М,31,6,,2,2382.61
15728835,563,Рыбинск,М,61,1,82182.1,1,106826.92
15781778,767,Ярославль,Ж,35,9,,2,39511.61
15858052,644,Ярославль,М,50,9,76817.0,4,196371.13
15821225,780,Ростов Великий,М,71,9,142550.25,2,122506.78
15829125,635,Рыбинск,Ж,41,10,,2,61994.2
15644523,641,Ростов Великий,М,35,2,103711.56,1,192464.21
15667451,593,Рыбинск,Ж,40,2,,1,5194.95
15805829,540,Ростов Великий,Ж,35,7,128369.75,2,198256.15
15614809,663,Рыбинск,М,35,5,,2,62634.94
15822992,630,Ярославль,М,34,9,,2,114006.35
15702041,605,Ростов Великий,М,19,8,166133.28,1,107994.99
15681618,710,Ростов Великий,Ж,62,9,148214.36,1,48571.14
15757416,755,Ярославль,Ж,78,5,121206.96,1,76016.49
15819953,641,Рыбинск,М,25,10,,2,180808.39
15781859,737,Ростов Великий,М,50,4,127552.85,2,4225.11
15637186,695,Ярославль,М,49,9,159458.53,1,135841.35
15840487,466,Ростов Великий,Ж,47,5,102085.72,1,183536.24
15734279,558,Ростов Великий,М,58,2,142537.18,1,88791.83
15765581,665,Рыбинск,М,29,1,182781.74,2,63732.9
15648540,737,Ярославль,М,45,10,,2,1364.54
15744797,654,Ярославль,М,29,7,,2,149184.15
15737057,619,Ярославль,Ж,28,3,,2,53394.12
15841485,845,Ростов Великий,Ж,43,3,152063.59,2,97910.06
15762786,727,Ярославль,Ж,28,2,110997.76,1,101433.76
15800784,582,Ярославль,М,50,2,148942.0,1,116944.3
15848417,716,Ярославль,М,41,9,,1,113267.48
15845545,660,Рыбинск,Ж,36,0,84438.57,1,181449.51
15849975,664,Ярославль,Ж,34,7,93920.47,1,179913.98
15791829,801,Ярославль,М,43,4,158713.08,2,98586.14
15732080,615,Рыбинск,М,42,4,,3,120321.09
15648812,718,Ростов Великий,М,63,7,123204.88,1,100538.8
15652826,667,Ярославль,М,40,8,72945.29,2,98931.5
15736662,670,Рыбинск,М,37,0,178742.71,1,194493.57
15834237,590,Ярославль,М,43,8,,2,143628.31
15664606,739,Рыбинск,Ж,40,8,,1,167030.51
15777447,373,Ярославль,М,42,7,,1,77786.37
15857141,418,Ярославль,Ж,46,9,,1,81014.5
15772095,837,Ярославль,Ж,29,9,,2,41866.26
15649680,645,Ростов Великий,М,43,9,140121.17,1,11302.7
15714670,552,Ростов Великий,М,39,2,132906.88,1,149384.43
15684509,580,Ростов Великий,М,45,2,179334.83,2,169303.65
15744708,684,Ярославль,М,35,3,137179.39,1,37264.11
15791850,634,Рыбинск,М,35,3,,2,19515.48
15823098,607,Ярославль,Ж,49,9,119960.29,2,103068.22
15795965,802,Ярославль,М,29,9,127414.55,1,134459.12
15698745,736,Ярославль,Ж,36,6,,1,70496.66
15827760,629,Ярославль,Ж,40,9,137409.19,1,175877.7
15713228,737,Ярославль,М,28,8,,2,106390.01
15838194,718,Рыбинск,Ж,39,2,,1,52138.49
15775174,561,Ярославль,М,43,4,,4,18522.91
